RosterCode,Date,StartDate,EndDate,Tickets,TicketsPrev,Persons
43,2022-07-02 00:00:00.000,2022-07-02 13:00:00.000,2022-07-02 14:00:00.000,114,117,4
43,2022-07-02 00:00:00.000,2022-07-02 14:00:00.000,2022-07-02 15:00:00.000,72,87,3
43,2022-07-02 00:00:00.000,2022-07-02 15:00:00.000,2022-07-02 16:00:00.000,38,50,2
43,2022-07-02 00:00:00.000,2022-07-02 16:00:00.000,2022-07-02 17:00:00.000,23,37,1
43,2022-07-02 00:00:00.000,2022-07-02 17:00:00.000,2022-07-02 18:00:00.000,35,39,2
43,2022-07-02 00:00:00.000,2022-07-02 18:00:00.000,2022-07-02 19:00:00.000,36,45,2
43,2022-07-02 00:00:00.000,2022-07-02 19:00:00.000,2022-07-02 20:00:00.000,74,68,2
43,2022-07-02 00:00:00.000,2022-07-02 20:00:00.000,2022-07-02 21:00:00.000,75,84,3
43,2022-07-02 00:00:00.000,2022-07-02 21:00:00.000,2022-07-02 22:00:00.000,37,40,3
43,2022-07-04 00:00:00.000,2022-07-04 09:00:00.000,2022-07-04 10:00:00.000,61,60,2
43,2022-07-04 00:00:00.000,2022-07-04 10:00:00.000,2022-07-04 11:00:00.000,66,82,3
43,2022-07-04 00:00:00.000,2022-07-04 11:00:00.000,2022-07-04 12:00:00.000,106,105,4
43,2022-07-04 00:00:00.000,2022-07-04 12:00:00.000,2022-07-04 13:00:00.000,124,131,4
43,2022-07-04 00:00:00.000,2022-07-04 13:00:00.000,2022-07-04 14:00:00.000,143,157,4
43,2022-07-04 00:00:00.000,2022-07-04 14:00:00.000,2022-07-04 15:00:00.000,120,149,4
43,2022-07-04 00:00:00.000,2022-07-04 15:00:00.000,2022-07-04 16:00:00.000,75,84,3
43,2022-07-04 00:00:00.000,2022-07-04 16:00:00.000,2022-07-04 17:00:00.000,49,51,2
43,2022-07-04 00:00:00.000,2022-07-04 17:00:00.000,2022-07-04 18:00:00.000,57,58,2
43,2022-07-04 00:00:00.000,2022-07-04 18:00:00.000,2022-07-04 19:00:00.000,78,71,3
43,2022-07-04 00:00:00.000,2022-07-04 19:00:00.000,2022-07-04 20:00:00.000,82,93,4
43,2022-07-04 00:00:00.000,2022-07-04 20:00:00.000,2022-07-04 21:00:00.000,112,110,4
43,2022-07-04 00:00:00.000,2022-07-04 21:00:00.000,2022-07-04 22:00:00.000,48,48,4
43,2022-07-05 00:00:00.000,2022-07-05 09:00:00.000,2022-07-05 10:00:00.000,64,60,2
43,2022-07-05 00:00:00.000,2022-07-05 10:00:00.000,2022-07-05 11:00:00.000,73,78,2
43,2022-07-05 00:00:00.000,2022-07-05 11:00:00.000,2022-07-05 12:00:00.000,104,106,3
43,2022-07-05 00:00:00.000,2022-07-05 12:00:00.000,2022-07-05 13:00:00.000,119,124,4
43,2022-07-05 00:00:00.000,2022-07-05 13:00:00.000,2022-07-05 14:00:00.000,141,150,4
43,2022-07-05 00:00:00.000,2022-07-05 14:00:00.000,2022-07-05 15:00:00.000,145,143,4
43,2022-07-05 00:00:00.000,2022-07-05 15:00:00.000,2022-07-05 16:00:00.000,79,77,2
43,2022-07-05 00:00:00.000,2022-07-05 16:00:00.000,2022-07-05 17:00:00.000,48,50,2
43,2022-07-05 00:00:00.000,2022-07-05 17:00:00.000,2022-07-05 18:00:00.000,47,54,2
43,2022-07-05 00:00:00.000,2022-07-05 18:00:00.000,2022-07-05 19:00:00.000,68,71,2
43,2022-07-05 00:00:00.000,2022-07-05 19:00:00.000,2022-07-05 20:00:00.000,94,94,4
43,2022-07-05 00:00:00.000,2022-07-05 20:00:00.000,2022-07-05 21:00:00.000,99,116,4
43,2022-07-05 00:00:00.000,2022-07-05 21:00:00.000,2022-07-05 22:00:00.000,55,46,3
43,2022-07-06 00:00:00.000,2022-07-06 09:00:00.000,2022-07-06 10:00:00.000,47,58,2
43,2022-07-06 00:00:00.000,2022-07-06 10:00:00.000,2022-07-06 11:00:00.000,76,76,2
43,2022-07-06 00:00:00.000,2022-07-06 11:00:00.000,2022-07-06 12:00:00.000,93,100,3
43,2022-07-06 00:00:00.000,2022-07-06 12:00:00.000,2022-07-06 13:00:00.000,102,127,4
43,2022-07-06 00:00:00.000,2022-07-06 13:00:00.000,2022-07-06 14:00:00.000,132,147,4
43,2022-07-06 00:00:00.000,2022-07-06 14:00:00.000,2022-07-06 15:00:00.000,129,146,4
43,2022-07-06 00:00:00.000,2022-07-06 15:00:00.000,2022-07-06 16:00:00.000,66,86,3
43,2022-07-06 00:00:00.000,2022-07-06 16:00:00.000,2022-07-06 17:00:00.000,54,44,2
43,2022-07-06 00:00:00.000,2022-07-06 17:00:00.000,2022-07-06 18:00:00.000,52,50,2
43,2022-07-06 00:00:00.000,2022-07-06 18:00:00.000,2022-07-06 19:00:00.000,60,67,3
43,2022-07-06 00:00:00.000,2022-07-06 19:00:00.000,2022-07-06 20:00:00.000,73,89,3
43,2022-07-06 00:00:00.000,2022-07-06 20:00:00.000,2022-07-06 21:00:00.000,93,102,3
43,2022-07-06 00:00:00.000,2022-07-06 21:00:00.000,2022-07-06 22:00:00.000,47,41,3
43,2022-07-07 00:00:00.000,2022-07-07 09:00:00.000,2022-07-07 10:00:00.000,81,57,2
43,2022-07-07 00:00:00.000,2022-07-07 10:00:00.000,2022-07-07 11:00:00.000,72,74,2
43,2022-07-07 00:00:00.000,2022-07-07 11:00:00.000,2022-07-07 12:00:00.000,88,106,3
43,2022-07-07 00:00:00.000,2022-07-07 12:00:00.000,2022-07-07 13:00:00.000,126,127,4
43,2022-07-07 00:00:00.000,2022-07-07 13:00:00.000,2022-07-07 14:00:00.000,135,147,4
43,2022-07-07 00:00:00.000,2022-07-07 14:00:00.000,2022-07-07 15:00:00.000,122,138,4
43,2022-07-07 00:00:00.000,2022-07-07 15:00:00.000,2022-07-07 16:00:00.000,56,87,3
43,2022-07-07 00:00:00.000,2022-07-07 16:00:00.000,2022-07-07 17:00:00.000,42,45,1
43,2022-07-07 00:00:00.000,2022-07-07 17:00:00.000,2022-07-07 18:00:00.000,43,49,2
43,2022-07-07 00:00:00.000,2022-07-07 18:00:00.000,2022-07-07 19:00:00.000,74,61,2
43,2022-07-07 00:00:00.000,2022-07-07 19:00:00.000,2022-07-07 20:00:00.000,90,80,3
43,2022-07-07 00:00:00.000,2022-07-07 20:00:00.000,2022-07-07 21:00:00.000,78,101,4
43,2022-07-07 00:00:00.000,2022-07-07 21:00:00.000,2022-07-07 22:00:00.000,43,45,3
43,2022-07-09 00:00:00.000,2022-07-09 09:00:00.000,2022-07-09 10:00:00.000,45,46,2
43,2022-07-09 00:00:00.000,2022-07-09 10:00:00.000,2022-07-09 11:00:00.000,80,53,2
43,2022-07-09 00:00:00.000,2022-07-09 11:00:00.000,2022-07-09 12:00:00.000,69,89,4
43,2022-07-09 00:00:00.000,2022-07-09 12:00:00.000,2022-07-09 13:00:00.000,67,94,4
43,2022-07-09 00:00:00.000,2022-07-09 13:00:00.000,2022-07-09 14:00:00.000,90,96,3
43,2022-07-09 00:00:00.000,2022-07-09 14:00:00.000,2022-07-09 15:00:00.000,80,86,3
43,2022-07-09 00:00:00.000,2022-07-09 15:00:00.000,2022-07-09 16:00:00.000,43,49,2
43,2022-07-09 00:00:00.000,2022-07-09 16:00:00.000,2022-07-09 17:00:00.000,32,34,1
43,2022-07-09 00:00:00.000,2022-07-09 17:00:00.000,2022-07-09 18:00:00.000,36,31,1
43,2022-07-09 00:00:00.000,2022-07-09 18:00:00.000,2022-07-09 19:00:00.000,51,44,2
43,2022-07-09 00:00:00.000,2022-07-09 19:00:00.000,2022-07-09 20:00:00.000,44,56,2
43,2022-07-09 00:00:00.000,2022-07-09 20:00:00.000,2022-07-09 21:00:00.000,79,80,3
43,2022-07-09 00:00:00.000,2022-07-09 21:00:00.000,2022-07-09 22:00:00.000,33,44,3
43,2022-07-11 00:00:00.000,2022-07-11 08:00:00.000,2022-07-11 09:00:00.000,1,0,0
43,2022-07-11 00:00:00.000,2022-07-11 09:00:00.000,2022-07-11 10:00:00.000,61,61,2
43,2022-07-11 00:00:00.000,2022-07-11 10:00:00.000,2022-07-11 11:00:00.000,74,74,2
43,2022-07-11 00:00:00.000,2022-07-11 11:00:00.000,2022-07-11 12:00:00.000,109,105,4
43,2022-07-11 00:00:00.000,2022-07-11 12:00:00.000,2022-07-11 13:00:00.000,119,123,4
43,2022-07-11 00:00:00.000,2022-07-11 13:00:00.000,2022-07-11 14:00:00.000,139,151,4
43,2022-07-11 00:00:00.000,2022-07-11 14:00:00.000,2022-07-11 15:00:00.000,147,152,4
43,2022-07-11 00:00:00.000,2022-07-11 15:00:00.000,2022-07-11 16:00:00.000,93,86,2
43,2022-07-11 00:00:00.000,2022-07-11 16:00:00.000,2022-07-11 17:00:00.000,67,48,2
43,2022-07-11 00:00:00.000,2022-07-11 17:00:00.000,2022-07-11 18:00:00.000,55,54,2
43,2022-07-11 00:00:00.000,2022-07-11 18:00:00.000,2022-07-11 19:00:00.000,64,73,3
43,2022-07-11 00:00:00.000,2022-07-11 19:00:00.000,2022-07-11 20:00:00.000,83,92,3
43,2022-07-11 00:00:00.000,2022-07-11 20:00:00.000,2022-07-11 21:00:00.000,107,120,4
43,2022-07-11 00:00:00.000,2022-07-11 21:00:00.000,2022-07-11 22:00:00.000,58,44,3
43,2022-07-12 00:00:00.000,2022-07-12 08:00:00.000,2022-07-12 09:00:00.000,1,0,0
43,2022-07-12 00:00:00.000,2022-07-12 09:00:00.000,2022-07-12 10:00:00.000,59,56,2
43,2022-07-12 00:00:00.000,2022-07-12 10:00:00.000,2022-07-12 11:00:00.000,85,75,2
43,2022-07-12 00:00:00.000,2022-07-12 11:00:00.000,2022-07-12 12:00:00.000,123,103,3
43,2022-07-12 00:00:00.000,2022-07-12 12:00:00.000,2022-07-12 13:00:00.000,122,126,4
43,2022-07-12 00:00:00.000,2022-07-12 13:00:00.000,2022-07-12 14:00:00.000,137,143,4
43,2022-07-12 00:00:00.000,2022-07-12 14:00:00.000,2022-07-12 15:00:00.000,120,128,3
43,2022-07-12 00:00:00.000,2022-07-12 15:00:00.000,2022-07-12 16:00:00.000,71,77,3
43,2022-07-12 00:00:00.000,2022-07-12 16:00:00.000,2022-07-12 17:00:00.000,46,47,2
43,2022-07-12 00:00:00.000,2022-07-12 17:00:00.000,2022-07-12 18:00:00.000,55,50,2
43,2022-07-12 00:00:00.000,2022-07-12 18:00:00.000,2022-07-12 19:00:00.000,58,58,2
43,2022-07-12 00:00:00.000,2022-07-12 19:00:00.000,2022-07-12 20:00:00.000,69,82,3
43,2022-07-12 00:00:00.000,2022-07-12 20:00:00.000,2022-07-12 21:00:00.000,84,102,4
43,2022-07-12 00:00:00.000,2022-07-12 21:00:00.000,2022-07-12 22:00:00.000,47,49,4
43,2022-07-13 00:00:00.000,2022-07-13 08:00:00.000,2022-07-13 09:00:00.000,2,0,0
43,2022-07-13 00:00:00.000,2022-07-13 09:00:00.000,2022-07-13 10:00:00.000,60,53,2
43,2022-07-13 00:00:00.000,2022-07-13 10:00:00.000,2022-07-13 11:00:00.000,90,72,2
43,2022-07-13 00:00:00.000,2022-07-13 11:00:00.000,2022-07-13 12:00:00.000,113,96,3
43,2022-07-13 00:00:00.000,2022-07-13 12:00:00.000,2022-07-13 13:00:00.000,127,118,4
43,2022-07-13 00:00:00.000,2022-07-13 13:00:00.000,2022-07-13 14:00:00.000,143,147,4
43,2022-07-13 00:00:00.000,2022-07-13 14:00:00.000,2022-07-13 15:00:00.000,125,140,4
43,2022-07-13 00:00:00.000,2022-07-13 15:00:00.000,2022-07-13 16:00:00.000,88,82,3
43,2022-07-13 00:00:00.000,2022-07-13 16:00:00.000,2022-07-13 17:00:00.000,46,49,2
43,2022-07-13 00:00:00.000,2022-07-13 17:00:00.000,2022-07-13 18:00:00.000,58,42,1
43,2022-07-13 00:00:00.000,2022-07-13 18:00:00.000,2022-07-13 19:00:00.000,72,64,2
43,2022-07-13 00:00:00.000,2022-07-13 19:00:00.000,2022-07-13 20:00:00.000,77,81,3
43,2022-07-13 00:00:00.000,2022-07-13 20:00:00.000,2022-07-13 21:00:00.000,90,86,3
43,2022-07-13 00:00:00.000,2022-07-13 21:00:00.000,2022-07-13 22:00:00.000,35,41,3
43,2022-07-14 00:00:00.000,2022-07-14 08:00:00.000,2022-07-14 09:00:00.000,1,0,0
43,2022-07-14 00:00:00.000,2022-07-14 09:00:00.000,2022-07-14 10:00:00.000,79,61,2
43,2022-07-14 00:00:00.000,2022-07-14 10:00:00.000,2022-07-14 11:00:00.000,78,74,2
43,2022-07-14 00:00:00.000,2022-07-14 11:00:00.000,2022-07-14 12:00:00.000,95,94,3
43,2022-07-14 00:00:00.000,2022-07-14 12:00:00.000,2022-07-14 13:00:00.000,99,122,4
43,2022-07-14 00:00:00.000,2022-07-14 13:00:00.000,2022-07-14 14:00:00.000,120,142,4
43,2022-07-14 00:00:00.000,2022-07-14 14:00:00.000,2022-07-14 15:00:00.000,127,141,4
43,2022-07-14 00:00:00.000,2022-07-14 15:00:00.000,2022-07-14 16:00:00.000,83,78,2
43,2022-07-14 00:00:00.000,2022-07-14 16:00:00.000,2022-07-14 17:00:00.000,49,54,2
43,2022-07-14 00:00:00.000,2022-07-14 17:00:00.000,2022-07-14 18:00:00.000,61,52,2
43,2022-07-14 00:00:00.000,2022-07-14 18:00:00.000,2022-07-14 19:00:00.000,78,69,2
43,2022-07-14 00:00:00.000,2022-07-14 19:00:00.000,2022-07-14 20:00:00.000,77,85,3
43,2022-07-14 00:00:00.000,2022-07-14 20:00:00.000,2022-07-14 21:00:00.000,81,99,3
43,2022-07-14 00:00:00.000,2022-07-14 21:00:00.000,2022-07-14 22:00:00.000,47,42,3
43,2022-07-15 00:00:00.000,2022-07-15 09:00:00.000,2022-07-15 10:00:00.000,69,49,2
43,2022-07-15 00:00:00.000,2022-07-15 10:00:00.000,2022-07-15 11:00:00.000,94,72,3
43,2022-07-15 00:00:00.000,2022-07-15 11:00:00.000,2022-07-15 12:00:00.000,99,100,4
43,2022-07-15 00:00:00.000,2022-07-15 12:00:00.000,2022-07-15 13:00:00.000,107,117,4
43,2022-07-15 00:00:00.000,2022-07-15 13:00:00.000,2022-07-15 14:00:00.000,139,136,4
43,2022-07-15 00:00:00.000,2022-07-15 14:00:00.000,2022-07-15 15:00:00.000,127,131,4
43,2022-07-15 00:00:00.000,2022-07-15 15:00:00.000,2022-07-15 16:00:00.000,61,74,2
43,2022-07-15 00:00:00.000,2022-07-15 16:00:00.000,2022-07-15 17:00:00.000,56,48,2
43,2022-07-15 00:00:00.000,2022-07-15 17:00:00.000,2022-07-15 18:00:00.000,57,45,2
43,2022-07-15 00:00:00.000,2022-07-15 18:00:00.000,2022-07-15 19:00:00.000,56,52,2
43,2022-07-15 00:00:00.000,2022-07-15 19:00:00.000,2022-07-15 20:00:00.000,84,65,3
43,2022-07-15 00:00:00.000,2022-07-15 20:00:00.000,2022-07-15 21:00:00.000,79,82,3
43,2022-07-15 00:00:00.000,2022-07-15 21:00:00.000,2022-07-15 22:00:00.000,43,43,3
43,2022-07-16 00:00:00.000,2022-07-16 08:00:00.000,2022-07-16 09:00:00.000,1,0,0
43,2022-07-16 00:00:00.000,2022-07-16 09:00:00.000,2022-07-16 10:00:00.000,52,41,2
43,2022-07-16 00:00:00.000,2022-07-16 10:00:00.000,2022-07-16 11:00:00.000,71,57,2
43,2022-07-16 00:00:00.000,2022-07-16 11:00:00.000,2022-07-16 12:00:00.000,84,77,3
43,2022-07-16 00:00:00.000,2022-07-16 12:00:00.000,2022-07-16 13:00:00.000,78,97,4
43,2022-07-16 00:00:00.000,2022-07-16 13:00:00.000,2022-07-16 14:00:00.000,97,99,4
43,2022-07-16 00:00:00.000,2022-07-16 14:00:00.000,2022-07-16 15:00:00.000,84,76,3
43,2022-07-16 00:00:00.000,2022-07-16 15:00:00.000,2022-07-16 16:00:00.000,29,41,2
43,2022-07-16 00:00:00.000,2022-07-16 16:00:00.000,2022-07-16 17:00:00.000,26,35,2
43,2022-07-16 00:00:00.000,2022-07-16 17:00:00.000,2022-07-16 18:00:00.000,45,30,1
43,2022-07-16 00:00:00.000,2022-07-16 18:00:00.000,2022-07-16 19:00:00.000,26,45,2
43,2022-07-16 00:00:00.000,2022-07-16 19:00:00.000,2022-07-16 20:00:00.000,50,60,2
43,2022-07-16 00:00:00.000,2022-07-16 20:00:00.000,2022-07-16 21:00:00.000,57,81,3
43,2022-07-16 00:00:00.000,2022-07-16 21:00:00.000,2022-07-16 22:00:00.000,35,36,3
43,2022-07-18 00:00:00.000,2022-07-18 08:00:00.000,2022-07-18 09:00:00.000,2,0,0
43,2022-07-18 00:00:00.000,2022-07-18 09:00:00.000,2022-07-18 10:00:00.000,72,61,2
43,2022-07-18 00:00:00.000,2022-07-18 10:00:00.000,2022-07-18 11:00:00.000,83,73,2
43,2022-07-18 00:00:00.000,2022-07-18 11:00:00.000,2022-07-18 12:00:00.000,113,110,3
43,2022-07-18 00:00:00.000,2022-07-18 12:00:00.000,2022-07-18 13:00:00.000,141,128,4
43,2022-07-18 00:00:00.000,2022-07-18 13:00:00.000,2022-07-18 14:00:00.000,134,149,4
43,2022-07-18 00:00:00.000,2022-07-18 14:00:00.000,2022-07-18 15:00:00.000,128,148,4
43,2022-07-18 00:00:00.000,2022-07-18 15:00:00.000,2022-07-18 16:00:00.000,73,79,2
43,2022-07-18 00:00:00.000,2022-07-18 16:00:00.000,2022-07-18 17:00:00.000,39,55,2
43,2022-07-18 00:00:00.000,2022-07-18 17:00:00.000,2022-07-18 18:00:00.000,56,44,2
43,2022-07-18 00:00:00.000,2022-07-18 18:00:00.000,2022-07-18 19:00:00.000,68,63,2
43,2022-07-18 00:00:00.000,2022-07-18 19:00:00.000,2022-07-18 20:00:00.000,78,92,3
43,2022-07-18 00:00:00.000,2022-07-18 20:00:00.000,2022-07-18 21:00:00.000,107,110,4
43,2022-07-18 00:00:00.000,2022-07-18 21:00:00.000,2022-07-18 22:00:00.000,39,49,4
43,2022-07-19 00:00:00.000,2022-07-19 08:00:00.000,2022-07-19 09:00:00.000,1,0,0
43,2022-07-19 00:00:00.000,2022-07-19 09:00:00.000,2022-07-19 10:00:00.000,58,59,2
43,2022-07-19 00:00:00.000,2022-07-19 10:00:00.000,2022-07-19 11:00:00.000,80,77,2
43,2022-07-19 00:00:00.000,2022-07-19 11:00:00.000,2022-07-19 12:00:00.000,106,89,3
43,2022-07-19 00:00:00.000,2022-07-19 12:00:00.000,2022-07-19 13:00:00.000,114,122,4
43,2022-07-19 00:00:00.000,2022-07-19 13:00:00.000,2022-07-19 14:00:00.000,131,140,4
43,2022-07-19 00:00:00.000,2022-07-19 14:00:00.000,2022-07-19 15:00:00.000,119,136,4
43,2022-07-19 00:00:00.000,2022-07-19 15:00:00.000,2022-07-19 16:00:00.000,81,74,2
43,2022-07-19 00:00:00.000,2022-07-19 16:00:00.000,2022-07-19 17:00:00.000,42,47,2
43,2022-07-19 00:00:00.000,2022-07-19 17:00:00.000,2022-07-19 18:00:00.000,46,44,1
43,2022-07-19 00:00:00.000,2022-07-19 18:00:00.000,2022-07-19 19:00:00.000,61,64,2
43,2022-07-19 00:00:00.000,2022-07-19 19:00:00.000,2022-07-19 20:00:00.000,91,84,3
43,2022-07-19 00:00:00.000,2022-07-19 20:00:00.000,2022-07-19 21:00:00.000,90,105,4
43,2022-07-19 00:00:00.000,2022-07-19 21:00:00.000,2022-07-19 22:00:00.000,45,46,3
43,2022-07-20 00:00:00.000,2022-07-20 08:00:00.000,2022-07-20 09:00:00.000,1,0,0
43,2022-07-20 00:00:00.000,2022-07-20 09:00:00.000,2022-07-20 10:00:00.000,67,59,2
43,2022-07-20 00:00:00.000,2022-07-20 10:00:00.000,2022-07-20 11:00:00.000,83,74,2
43,2022-07-20 00:00:00.000,2022-07-20 11:00:00.000,2022-07-20 12:00:00.000,93,101,3
43,2022-07-20 00:00:00.000,2022-07-20 12:00:00.000,2022-07-20 13:00:00.000,92,118,3
43,2022-07-20 00:00:00.000,2022-07-20 13:00:00.000,2022-07-20 14:00:00.000,123,148,4
43,2022-07-20 00:00:00.000,2022-07-20 14:00:00.000,2022-07-20 15:00:00.000,122,134,4
43,2022-07-20 00:00:00.000,2022-07-20 15:00:00.000,2022-07-20 16:00:00.000,81,80,2
43,2022-07-20 00:00:00.000,2022-07-20 16:00:00.000,2022-07-20 17:00:00.000,45,44,2
43,2022-07-20 00:00:00.000,2022-07-20 17:00:00.000,2022-07-20 18:00:00.000,47,50,2
43,2022-07-20 00:00:00.000,2022-07-20 18:00:00.000,2022-07-20 19:00:00.000,77,64,2
43,2022-07-20 00:00:00.000,2022-07-20 19:00:00.000,2022-07-20 20:00:00.000,69,83,3
43,2022-07-20 00:00:00.000,2022-07-20 20:00:00.000,2022-07-20 21:00:00.000,109,107,4
43,2022-07-20 00:00:00.000,2022-07-20 21:00:00.000,2022-07-20 22:00:00.000,42,41,3
43,2022-07-21 00:00:00.000,2022-07-21 08:00:00.000,2022-07-21 09:00:00.000,1,0,0
43,2022-07-21 00:00:00.000,2022-07-21 09:00:00.000,2022-07-21 10:00:00.000,56,52,2
43,2022-07-21 00:00:00.000,2022-07-21 10:00:00.000,2022-07-21 11:00:00.000,72,67,2
43,2022-07-21 00:00:00.000,2022-07-21 11:00:00.000,2022-07-21 12:00:00.000,86,92,3
43,2022-07-21 00:00:00.000,2022-07-21 12:00:00.000,2022-07-21 13:00:00.000,113,119,4
43,2022-07-21 00:00:00.000,2022-07-21 13:00:00.000,2022-07-21 14:00:00.000,139,144,4
43,2022-07-21 00:00:00.000,2022-07-21 14:00:00.000,2022-07-21 15:00:00.000,125,136,4
43,2022-07-21 00:00:00.000,2022-07-21 15:00:00.000,2022-07-21 16:00:00.000,79,76,2
43,2022-07-21 00:00:00.000,2022-07-21 16:00:00.000,2022-07-21 17:00:00.000,48,43,1
43,2022-07-21 00:00:00.000,2022-07-21 17:00:00.000,2022-07-21 18:00:00.000,65,49,2
43,2022-07-21 00:00:00.000,2022-07-21 18:00:00.000,2022-07-21 19:00:00.000,64,63,2
43,2022-07-21 00:00:00.000,2022-07-21 19:00:00.000,2022-07-21 20:00:00.000,83,84,3
43,2022-07-21 00:00:00.000,2022-07-21 20:00:00.000,2022-07-21 21:00:00.000,99,90,3
43,2022-07-21 00:00:00.000,2022-07-21 21:00:00.000,2022-07-21 22:00:00.000,30,43,3
43,2022-07-22 00:00:00.000,2022-07-22 09:00:00.000,2022-07-22 10:00:00.000,48,55,2
43,2022-07-22 00:00:00.000,2022-07-22 10:00:00.000,2022-07-22 11:00:00.000,68,69,3
43,2022-07-22 00:00:00.000,2022-07-22 11:00:00.000,2022-07-22 12:00:00.000,90,93,3
43,2022-07-22 00:00:00.000,2022-07-22 12:00:00.000,2022-07-22 13:00:00.000,118,115,4
43,2022-07-22 00:00:00.000,2022-07-22 13:00:00.000,2022-07-22 14:00:00.000,130,138,4
43,2022-07-22 00:00:00.000,2022-07-22 14:00:00.000,2022-07-22 15:00:00.000,106,126,4
43,2022-07-22 00:00:00.000,2022-07-22 15:00:00.000,2022-07-22 16:00:00.000,67,72,2
43,2022-07-22 00:00:00.000,2022-07-22 16:00:00.000,2022-07-22 17:00:00.000,53,43,2
43,2022-07-22 00:00:00.000,2022-07-22 17:00:00.000,2022-07-22 18:00:00.000,63,55,2
43,2022-07-22 00:00:00.000,2022-07-22 18:00:00.000,2022-07-22 19:00:00.000,73,58,2
43,2022-07-22 00:00:00.000,2022-07-22 19:00:00.000,2022-07-22 20:00:00.000,79,73,3
43,2022-07-22 00:00:00.000,2022-07-22 20:00:00.000,2022-07-22 21:00:00.000,111,85,3
43,2022-07-22 00:00:00.000,2022-07-22 21:00:00.000,2022-07-22 22:00:00.000,39,37,3
43,2022-07-23 00:00:00.000,2022-07-23 09:00:00.000,2022-07-23 10:00:00.000,35,33,1
43,2022-07-23 00:00:00.000,2022-07-23 10:00:00.000,2022-07-23 11:00:00.000,60,56,2
43,2022-07-23 00:00:00.000,2022-07-23 11:00:00.000,2022-07-23 12:00:00.000,72,72,3
43,2022-07-23 00:00:00.000,2022-07-23 12:00:00.000,2022-07-23 13:00:00.000,79,91,4
43,2022-07-23 00:00:00.000,2022-07-23 13:00:00.000,2022-07-23 14:00:00.000,86,103,4
43,2022-07-23 00:00:00.000,2022-07-23 14:00:00.000,2022-07-23 15:00:00.000,74,89,3
43,2022-07-23 00:00:00.000,2022-07-23 15:00:00.000,2022-07-23 16:00:00.000,46,46,2
43,2022-07-23 00:00:00.000,2022-07-23 16:00:00.000,2022-07-23 17:00:00.000,51,34,2
43,2022-07-23 00:00:00.000,2022-07-23 17:00:00.000,2022-07-23 18:00:00.000,30,40,2
43,2022-07-23 00:00:00.000,2022-07-23 18:00:00.000,2022-07-23 19:00:00.000,34,48,2
43,2022-07-23 00:00:00.000,2022-07-23 19:00:00.000,2022-07-23 20:00:00.000,48,59,2
43,2022-07-23 00:00:00.000,2022-07-23 20:00:00.000,2022-07-23 21:00:00.000,69,74,3
43,2022-07-23 00:00:00.000,2022-07-23 21:00:00.000,2022-07-23 22:00:00.000,40,42,3
43,2022-07-25 00:00:00.000,2022-07-25 09:00:00.000,2022-07-25 10:00:00.000,63,65,2
43,2022-07-25 00:00:00.000,2022-07-25 10:00:00.000,2022-07-25 11:00:00.000,64,76,2
43,2022-07-25 00:00:00.000,2022-07-25 11:00:00.000,2022-07-25 12:00:00.000,108,100,3
43,2022-07-25 00:00:00.000,2022-07-25 12:00:00.000,2022-07-25 13:00:00.000,131,124,4
43,2022-07-25 00:00:00.000,2022-07-25 13:00:00.000,2022-07-25 14:00:00.000,138,149,4
43,2022-07-25 00:00:00.000,2022-07-25 14:00:00.000,2022-07-25 15:00:00.000,142,147,4
43,2022-07-25 00:00:00.000,2022-07-25 15:00:00.000,2022-07-25 16:00:00.000,101,90,3
43,2022-07-25 00:00:00.000,2022-07-25 16:00:00.000,2022-07-25 17:00:00.000,52,52,2
43,2022-07-25 00:00:00.000,2022-07-25 17:00:00.000,2022-07-25 18:00:00.000,68,50,2
43,2022-07-25 00:00:00.000,2022-07-25 18:00:00.000,2022-07-25 19:00:00.000,67,71,2
43,2022-07-25 00:00:00.000,2022-07-25 19:00:00.000,2022-07-25 20:00:00.000,99,90,3
43,2022-07-25 00:00:00.000,2022-07-25 20:00:00.000,2022-07-25 21:00:00.000,93,114,4
43,2022-07-25 00:00:00.000,2022-07-25 21:00:00.000,2022-07-25 22:00:00.000,45,52,4
43,2022-07-26 00:00:00.000,2022-07-26 09:00:00.000,2022-07-26 10:00:00.000,54,53,2
43,2022-07-26 00:00:00.000,2022-07-26 10:00:00.000,2022-07-26 11:00:00.000,76,70,2
43,2022-07-26 00:00:00.000,2022-07-26 11:00:00.000,2022-07-26 12:00:00.000,94,100,4
43,2022-07-26 00:00:00.000,2022-07-26 12:00:00.000,2022-07-26 13:00:00.000,129,116,4
43,2022-07-26 00:00:00.000,2022-07-26 13:00:00.000,2022-07-26 14:00:00.000,111,151,4
43,2022-07-26 00:00:00.000,2022-07-26 14:00:00.000,2022-07-26 15:00:00.000,124,139,4
43,2022-07-26 00:00:00.000,2022-07-26 15:00:00.000,2022-07-26 16:00:00.000,82,79,2
43,2022-07-26 00:00:00.000,2022-07-26 16:00:00.000,2022-07-26 17:00:00.000,68,48,2
43,2022-07-26 00:00:00.000,2022-07-26 17:00:00.000,2022-07-26 18:00:00.000,44,49,2
43,2022-07-26 00:00:00.000,2022-07-26 18:00:00.000,2022-07-26 19:00:00.000,69,64,2
43,2022-07-26 00:00:00.000,2022-07-26 19:00:00.000,2022-07-26 20:00:00.000,91,87,3
