date,shift,team,minimum,ideal,estimated
2025-06-18,T,Y,2,3,3
2025-06-18,M,Z,2,3,3
2025-06-18,N,Z,1,2,2
2025-06-18,T,Z,2,3,3
2025-06-18,M,[,1,2,2
2025-06-18,N,[,1,2,2
2025-06-18,T,[,2,3,3
2025-06-18,M,\,2,3,3
2025-06-18,N,\,1,2,2
2025-06-18,T,\,2,3,3
2025-06-18,M,],2,3,3
2025-06-18,N,],1,2,2
2025-06-18,T,],3,4,4
2025-06-18,M,^,2,3,3
2025-06-18,N,^,0,1,1
2025-06-18,T,^,2,3,3
2025-06-18,M,_,2,3,3
2025-06-18,N,_,1,2,2
2025-06-18,T,_,2,3,3
2025-06-18,M,`,2,3,3
2025-06-18,N,`,1,2,2
2025-06-18,T,`,2,3,3
2025-06-19,M,A,2,3,3
2025-06-19,N,A,1,2,2
2025-06-19,T,A,2,3,3
2025-06-19,M,B,2,3,3
2025-06-19,N,B,1,2,2
2025-06-19,T,B,2,3,3
2025-06-19,M,C,2,3,3
2025-06-19,N,C,1,2,2
2025-06-19,T,C,2,3,3
2025-06-19,M,D,2,3,3
2025-06-19,N,D,1,2,2
2025-06-19,T,D,2,3,3
2025-06-19,M,E,2,3,3
2025-06-19,N,E,1,2,2
2025-06-19,T,E,3,4,4
2025-06-19,M,F,2,3,3
2025-06-19,N,F,1,2,2
2025-06-19,T,F,2,3,3
2025-06-19,M,G,2,3,3
2025-06-19,N,G,1,2,2
2025-06-19,T,G,2,3,3
2025-06-19,M,H,2,3,3
2025-06-19,N,H,1,2,2
2025-06-19,T,H,2,3,3
2025-06-19,M,I,2,3,3
2025-06-19,N,I,1,2,2
2025-06-19,T,I,2,3,3
2025-06-19,M,J,2,3,3
2025-06-19,N,J,1,2,2
2025-06-19,T,J,2,3,3
2025-06-19,M,K,2,3,3
2025-06-19,N,K,1,2,2
2025-06-19,T,K,2,3,3
2025-06-19,M,L,2,3,3
2025-06-19,N,L,1,2,2
2025-06-19,T,L,2,3,3
2025-06-19,M,M,2,3,3
2025-06-19,N,M,1,2,2
2025-06-19,T,M,2,3,3
2025-06-19,M,N,2,3,3
2025-06-19,N,N,1,2,2
2025-06-19,T,N,2,3,3
2025-06-19,M,O,2,3,3
2025-06-19,N,O,1,2,2
2025-06-19,T,O,2,3,3
2025-06-19,M,P,2,3,3
2025-06-19,N,P,1,2,2
2025-06-19,T,P,2,3,3
2025-06-19,M,Q,2,3,3
2025-06-19,N,Q,1,2,2
2025-06-19,T,Q,2,3,3
2025-06-19,M,R,2,3,3
2025-06-19,N,R,1,2,2
2025-06-19,T,R,2,3,3
2025-06-19,M,S,2,3,3
2025-06-19,N,S,1,2,2
2025-06-19,T,S,2,3,3
2025-06-19,M,T,2,3,3
2025-06-19,N,T,1,2,2
2025-06-19,T,T,2,3,3
2025-06-19,M,U,2,3,3
2025-06-19,N,U,1,2,2
2025-06-19,T,U,2,3,3
2025-06-19,M,V,1,2,2
2025-06-19,N,V,1,2,2
2025-06-19,T,V,2,3,3
2025-06-19,M,W,2,3,3
2025-06-19,N,W,1,2,2
2025-06-19,T,W,2,3,3
2025-06-19,M,X,2,3,3
2025-06-19,N,X,1,2,2
2025-06-19,T,X,2,3,3
2025-06-19,M,Y,2,3,3
2025-06-19,N,Y,2,3,3
2025-06-19,T,Y,2,3,3
2025-06-19,M,Z,2,3,3
2025-06-19,N,Z,1,2,2
2025-06-19,T,Z,1,2,2
2025-06-19,M,[,3,4,4
2025-06-19,N,[,1,2,2
2025-06-19,T,[,2,3,3
2025-06-19,M,\,2,3,3
2025-06-19,N,\,1,2,2
2025-06-19,T,\,2,3,3
2025-06-19,M,],2,3,3
2025-06-19,N,],1,2,2
2025-06-19,T,],2,3,3
2025-06-19,M,^,2,3,3
2025-06-19,N,^,1,2,2
2025-06-19,T,^,2,3,3
2025-06-19,M,_,2,3,3
2025-06-19,N,_,1,2,2
2025-06-19,T,_,2,3,3
2025-06-19,M,`,3,4,4
2025-06-19,N,`,1,2,2
2025-06-19,T,`,2,3,3
2025-06-20,M,A,1,2,2
2025-06-20,N,A,1,2,2
2025-06-20,T,A,2,3,3
2025-06-20,M,B,2,3,3
2025-06-20,N,B,1,2,2
2025-06-20,T,B,2,3,3
2025-06-20,M,C,2,3,3
2025-06-20,N,C,1,2,2
2025-06-20,T,C,2,3,3
2025-06-20,M,D,2,3,3
2025-06-20,N,D,1,2,2
2025-06-20,T,D,2,3,3
2025-06-20,M,E,2,3,3
2025-06-20,N,E,1,2,2
2025-06-20,T,E,2,3,3
2025-06-20,M,F,2,3,3
2025-06-20,N,F,1,2,2
2025-06-20,T,F,2,3,3
2025-06-20,M,G,2,3,3
2025-06-20,N,G,1,2,2
2025-06-20,T,G,1,2,2
2025-06-20,M,H,2,3,3
2025-06-20,N,H,1,2,2
2025-06-20,T,H,3,4,4
2025-06-20,M,I,2,3,3
2025-06-20,N,I,1,2,2
2025-06-20,T,I,2,3,3
2025-06-20,M,J,2,3,3
2025-06-20,N,J,1,2,2
2025-06-20,T,J,2,3,3
2025-06-20,M,K,2,3,3
2025-06-20,N,K,1,2,2
2025-06-20,T,K,2,3,3
2025-06-20,M,L,1,2,2
2025-06-20,N,L,1,2,2
2025-06-20,T,L,2,3,3
2025-06-20,M,M,2,3,3
2025-06-20,N,M,1,2,2
2025-06-20,T,M,2,3,3
2025-06-20,M,N,2,3,3
2025-06-20,N,N,1,2,2
2025-06-20,T,N,2,3,3
2025-06-20,M,O,2,3,3
2025-06-20,N,O,1,2,2
2025-06-20,T,O,2,3,3
2025-06-20,M,P,2,3,3
2025-06-20,N,P,1,2,2
2025-06-20,T,P,2,3,3
2025-06-20,M,Q,2,3,3
2025-06-20,N,Q,1,2,2
2025-06-20,T,Q,2,3,3
2025-06-20,M,R,2,3,3
2025-06-20,N,R,1,2,2
2025-06-20,T,R,2,3,3
2025-06-20,M,S,2,3,3
2025-06-20,N,S,1,2,2
2025-06-20,T,S,2,3,3
2025-06-20,M,T,2,3,3
2025-06-20,N,T,1,2,2
2025-06-20,T,T,2,3,3
2025-06-20,M,U,2,3,3
2025-06-20,N,U,1,2,2
2025-06-20,T,U,2,3,3
2025-06-20,M,V,2,3,3
2025-06-20,N,V,1,2,2
2025-06-20,T,V,2,3,3
2025-06-20,M,W,2,3,3
2025-06-20,N,W,1,2,2
2025-06-20,T,W,2,3,3
2025-06-20,M,X,2,3,3
2025-06-20,N,X,1,2,2
2025-06-20,T,X,1,2,2
2025-06-20,M,Y,2,3,3
2025-06-20,N,Y,1,2,2
2025-06-20,T,Y,2,3,3
2025-06-20,M,Z,2,3,3
2025-06-20,N,Z,1,2,2
2025-06-20,T,Z,2,3,3
2025-06-20,M,[,2,3,3
2025-06-20,N,[,1,2,2
2025-06-20,T,[,2,3,3
2025-06-20,M,\,2,3,3
2025-06-20,N,\,1,2,2
2025-06-20,T,\,2,3,3
2025-06-20,M,],2,3,3
2025-06-20,N,],1,2,2
2025-06-20,T,],2,3,3
2025-06-20,M,^,2,3,3
2025-06-20,N,^,1,2,2
2025-06-20,T,^,2,3,3
2025-06-20,M,_,2,3,3
2025-06-20,N,_,1,2,2
2025-06-20,T,_,1,2,2
2025-06-20,M,`,2,3,3
2025-06-20,N,`,1,2,2
2025-06-20,T,`,2,3,3
2025-06-21,M,A,2,3,3
2025-06-21,N,A,1,2,2
2025-06-21,T,A,2,3,3
2025-06-21,M,B,2,3,3
2025-06-21,N,B,1,2,2
2025-06-21,T,B,2,3,3
2025-06-21,M,C,2,3,3
2025-06-21,N,C,1,2,2
2025-06-21,T,C,2,3,3
2025-06-21,M,D,2,3,3
2025-06-21,N,D,1,2,2
2025-06-21,T,D,2,3,3
2025-06-21,M,E,2,3,3
2025-06-21,N,E,1,2,2
2025-06-21,T,E,2,3,3
2025-06-21,M,F,2,3,3
2025-06-21,N,F,1,2,2
2025-06-21,T,F,2,3,3
2025-06-21,M,G,2,3,3
2025-06-21,N,G,1,2,2
2025-06-21,T,G,2,3,3
2025-06-21,M,H,2,3,3
2025-06-21,N,H,1,2,2
2025-06-21,T,H,2,3,3
2025-06-21,M,I,2,3,3
2025-06-21,N,I,1,2,2
2025-06-21,T,I,2,3,3
2025-06-21,M,J,2,3,3
2025-06-21,N,J,1,2,2
2025-06-21,T,J,2,3,3
2025-06-21,M,K,2,3,3
2025-06-21,N,K,1,2,2
2025-06-21,T,K,2,3,3
2025-06-21,M,L,2,3,3
2025-06-21,N,L,1,2,2
2025-06-21,T,L,3,4,4
2025-06-21,M,M,2,3,3
2025-06-21,N,M,1,2,2
2025-06-21,T,M,2,3,3
2025-06-21,M,N,2,3,3
2025-06-21,N,N,1,2,2
2025-06-21,T,N,2,3,3
2025-06-21,M,O,2,3,3
2025-06-21,N,O,1,2,2
2025-06-21,T,O,2,3,3
2025-06-21,M,P,2,3,3
2025-06-21,N,P,1,2,2
2025-06-21,T,P,2,3,3
2025-06-21,M,Q,2,3,3
2025-06-21,N,Q,1,2,2
2025-06-21,T,Q,2,3,3
2025-06-21,M,R,3,4,4
2025-06-21,N,R,1,2,2
2025-06-21,T,R,2,3,3
2025-06-21,M,S,2,3,3
2025-06-21,N,S,1,2,2
2025-06-21,T,S,2,3,3
2025-06-21,M,T,2,3,3
2025-06-21,N,T,1,2,2
2025-06-21,T,T,3,4,4
2025-06-21,M,U,2,3,3
2025-06-21,N,U,1,2,2
2025-06-21,T,U,2,3,3
2025-06-21,M,V,2,3,3
2025-06-21,N,V,1,2,2
2025-06-21,T,V,2,3,3
2025-06-21,M,W,2,3,3
2025-06-21,N,W,1,2,2
2025-06-21,T,W,2,3,3
2025-06-21,M,X,2,3,3
2025-06-21,N,X,1,2,2
2025-06-21,T,X,2,3,3
2025-06-21,M,Y,2,3,3
2025-06-21,N,Y,1,2,2
2025-06-21,T,Y,2,3,3
2025-06-21,M,Z,2,3,3
2025-06-21,N,Z,1,2,2
2025-06-21,T,Z,2,3,3
2025-06-21,M,[,2,3,3
2025-06-21,N,[,1,2,2
2025-06-21,T,[,2,3,3
2025-06-21,M,\,2,3,3
2025-06-21,N,\,1,2,2
2025-06-21,T,\,2,3,3
2025-06-21,M,],2,3,3
2025-06-21,N,],1,2,2
2025-06-21,T,],2,3,3
2025-06-21,M,^,2,3,3
2025-06-21,N,^,1,2,2
2025-06-21,T,^,3,4,4
2025-06-21,M,_,2,3,3
2025-06-21,N,_,1,2,2
2025-06-21,T,_,2,3,3
2025-06-21,M,`,2,3,3
2025-06-21,N,`,1,2,2
2025-06-21,T,`,2,3,3
2025-06-22,M,A,2,3,3
2025-06-22,N,A,1,2,2
2025-06-22,T,A,2,3,3
2025-06-22,M,B,2,3,3
2025-06-22,N,B,1,2,2
2025-06-22,T,B,2,3,3
2025-06-22,M,C,2,3,3
2025-06-22,N,C,1,2,2
2025-06-22,T,C,2,3,3
2025-06-22,M,D,1,2,2
2025-06-22,N,D,2,3,3
2025-06-22,T,D,2,3,3
2025-06-22,M,E,2,3,3
2025-06-22,N,E,1,2,2
2025-06-22,T,E,2,3,3
2025-06-22,M,F,2,3,3
2025-06-22,N,F,1,2,2
2025-06-22,T,F,2,3,3
2025-06-22,M,G,2,3,3
2025-06-22,N,G,0,1,1
2025-06-22,T,G,2,3,3
2025-06-22,M,H,2,3,3
2025-06-22,N,H,1,2,2
2025-06-22,T,H,2,3,3
2025-06-22,M,I,1,2,2
2025-06-22,N,I,1,2,2
2025-06-22,T,I,1,2,2
2025-06-22,M,J,2,3,3
2025-06-22,N,J,1,2,2
2025-06-22,T,J,2,3,3
2025-06-22,M,K,2,3,3
2025-06-22,N,K,1,2,2
2025-06-22,T,K,3,4,4
2025-06-22,M,L,2,3,3
2025-06-22,N,L,1,2,2
2025-06-22,T,L,2,3,3
2025-06-22,M,M,2,3,3
2025-06-22,N,M,1,2,2
2025-06-22,T,M,2,3,3
2025-06-22,M,N,2,3,3
2025-06-22,N,N,1,2,2
2025-06-22,T,N,2,3,3
2025-06-22,M,O,2,3,3
2025-06-22,N,O,1,2,2
2025-06-22,T,O,2,3,3
2025-06-22,M,P,2,3,3
2025-06-22,N,P,1,2,2
2025-06-22,T,P,2,3,3
2025-06-22,M,Q,2,3,3
2025-06-22,N,Q,1,2,2
2025-06-22,T,Q,2,3,3
2025-06-22,M,R,2,3,3
2025-06-22,N,R,1,2,2
2025-06-22,T,R,2,3,3
2025-06-22,M,S,2,3,3
2025-06-22,N,S,1,2,2
2025-06-22,T,S,2,3,3
2025-06-22,M,T,2,3,3
2025-06-22,N,T,0,1,1
2025-06-22,T,T,3,4,4
2025-06-22,M,U,2,3,3
2025-06-22,N,U,1,2,2
2025-06-22,T,U,2,3,3
2025-06-22,M,V,2,3,3
2025-06-22,N,V,1,2,2
2025-06-22,T,V,2,3,3
2025-06-22,M,W,2,3,3
2025-06-22,N,W,1,2,2
2025-06-22,T,W,2,3,3
2025-06-22,M,X,2,3,3
2025-06-22,N,X,1,2,2
2025-06-22,T,X,2,3,3
2025-06-22,M,Y,2,3,3
2025-06-22,N,Y,1,2,2
2025-06-22,T,Y,2,3,3
2025-06-22,M,Z,2,3,3
2025-06-22,N,Z,1,2,2
2025-06-22,T,Z,2,3,3
2025-06-22,M,[,3,4,4
2025-06-22,N,[,1,2,2
2025-06-22,T,[,3,4,4
2025-06-22,M,\,2,3,3
2025-06-22,N,\,1,2,2
2025-06-22,T,\,2,3,3
2025-06-22,M,],2,3,3
2025-06-22,N,],1,2,2
2025-06-22,T,],2,3,3
2025-06-22,M,^,2,3,3
2025-06-22,N,^,1,2,2
2025-06-22,T,^,2,3,3
2025-06-22,M,_,2,3,3
2025-06-22,N,_,1,2,2
2025-06-22,T,_,3,4,4
2025-06-22,M,`,2,3,3
2025-06-22,N,`,1,2,2
2025-06-22,T,`,2,3,3
2025-06-23,M,A,2,3,3
2025-06-23,N,A,1,2,2
2025-06-23,T,A,2,3,3
2025-06-23,M,B,2,3,3
2025-06-23,N,B,1,2,2
2025-06-23,T,B,2,3,3
2025-06-23,M,C,2,3,3
2025-06-23,N,C,1,2,2
2025-06-23,T,C,2,3,3
2025-06-23,M,D,2,3,3
2025-06-23,N,D,1,2,2
2025-06-23,T,D,1,2,2
2025-06-23,M,E,2,3,3
2025-06-23,N,E,1,2,2
2025-06-23,T,E,2,3,3
2025-06-23,M,F,2,3,3
2025-06-23,N,F,1,2,2
2025-06-23,T,F,2,3,3
2025-06-23,M,G,3,4,4
2025-06-23,N,G,1,2,2
2025-06-23,T,G,2,3,3
2025-06-23,M,H,2,3,3
2025-06-23,N,H,1,2,2
2025-06-23,T,H,2,3,3
2025-06-23,M,I,2,3,3
2025-06-23,N,I,1,2,2
2025-06-23,T,I,1,2,2
2025-06-23,M,J,2,3,3
2025-06-23,N,J,1,2,2
2025-06-23,T,J,2,3,3
2025-06-23,M,K,2,3,3
2025-06-23,N,K,1,2,2
2025-06-23,T,K,2,3,3
2025-06-23,M,L,3,4,4
2025-06-23,N,L,1,2,2
2025-06-23,T,L,2,3,3
2025-06-23,M,M,2,3,3
2025-06-23,N,M,2,3,3
2025-06-23,T,M,2,3,3
2025-06-23,M,N,2,3,3
2025-06-23,N,N,1,2,2
2025-06-23,T,N,2,3,3
2025-06-23,M,O,2,3,3
2025-06-23,N,O,1,2,2
2025-06-23,T,O,2,3,3
2025-06-23,M,P,2,3,3
2025-06-23,N,P,1,2,2
2025-06-23,T,P,2,3,3
2025-06-23,M,Q,2,3,3
2025-06-23,N,Q,2,3,3
2025-06-23,T,Q,2,3,3
2025-06-23,M,R,2,3,3
2025-06-23,N,R,1,2,2
2025-06-23,T,R,3,4,4
2025-06-23,M,S,2,3,3
2025-06-23,N,S,1,2,2
2025-06-23,T,S,2,3,3
2025-06-23,M,T,2,3,3
2025-06-23,N,T,1,2,2
2025-06-23,T,T,2,3,3
2025-06-23,M,U,2,3,3
2025-06-23,N,U,1,2,2
2025-06-23,T,U,2,3,3
2025-06-23,M,V,2,3,3
2025-06-23,N,V,1,2,2
2025-06-23,T,V,2,3,3
2025-06-23,M,W,2,3,3
2025-06-23,N,W,1,2,2
2025-06-23,T,W,2,3,3
2025-06-23,M,X,2,3,3
2025-06-23,N,X,1,2,2
2025-06-23,T,X,2,3,3
2025-06-23,M,Y,2,3,3
2025-06-23,N,Y,1,2,2
2025-06-23,T,Y,2,3,3
2025-06-23,M,Z,2,3,3
2025-06-23,N,Z,1,2,2
2025-06-23,T,Z,2,3,3
2025-06-23,M,[,2,3,3
2025-06-23,N,[,1,2,2
2025-06-23,T,[,2,3,3
2025-06-23,M,\,2,3,3
2025-06-23,N,\,1,2,2
2025-06-23,T,\,2,3,3
2025-06-23,M,],2,3,3
2025-06-23,N,],1,2,2
2025-06-23,T,],2,3,3
2025-06-23,M,^,2,3,3
2025-06-23,N,^,1,2,2
2025-06-23,T,^,2,3,3
2025-06-23,M,_,2,3,3
2025-06-23,N,_,1,2,2
2025-06-23,T,_,2,3,3
2025-06-23,M,`,2,3,3
2025-06-23,N,`,1,2,2
2025-06-23,T,`,2,3,3
2025-06-24,M,A,2,3,3
2025-06-24,N,A,1,2,2
2025-06-24,T,A,2,3,3
2025-06-24,M,B,2,3,3
2025-06-24,N,B,1,2,2
2025-06-24,T,B,2,3,3
2025-06-24,M,C,2,3,3
2025-06-24,N,C,1,2,2
2025-06-24,T,C,2,3,3
2025-06-24,M,D,2,3,3
2025-06-24,N,D,1,2,2
2025-06-24,T,D,2,3,3
2025-06-24,M,E,2,3,3
2025-06-24,N,E,1,2,2
2025-06-24,T,E,2,3,3
2025-06-24,M,F,2,3,3
2025-06-24,N,F,1,2,2
2025-06-24,T,F,2,3,3
2025-06-24,M,G,2,3,3
2025-06-24,N,G,1,2,2
2025-06-24,T,G,2,3,3
2025-06-24,M,H,2,3,3
2025-06-24,N,H,0,1,1
2025-06-24,T,H,2,3,3
2025-06-24,M,I,2,3,3
2025-06-24,N,I,2,3,3
2025-06-24,T,I,2,3,3
2025-06-24,M,J,2,3,3
2025-06-24,N,J,1,2,2
2025-06-24,T,J,2,3,3
2025-06-24,M,K,2,3,3
2025-06-24,N,K,1,2,2
2025-06-24,T,K,2,3,3
2025-06-24,M,L,2,3,3
2025-06-24,N,L,1,2,2
2025-06-24,T,L,2,3,3
2025-06-24,M,M,2,3,3
2025-06-24,N,M,1,2,2
2025-06-24,T,M,2,3,3
2025-06-24,M,N,2,3,3
2025-06-24,N,N,1,2,2
2025-06-24,T,N,2,3,3
2025-06-24,M,O,2,3,3
2025-06-24,N,O,1,2,2
2025-06-24,T,O,2,3,3
2025-06-24,M,P,2,3,3
2025-06-24,N,P,1,2,2
2025-06-24,T,P,2,3,3
2025-06-24,M,Q,1,2,2
2025-06-24,N,Q,0,1,1
2025-06-24,T,Q,2,3,3
2025-06-24,M,R,2,3,3
2025-06-24,N,R,1,2,2
2025-06-24,T,R,2,3,3
2025-06-24,M,S,2,3,3
2025-06-24,N,S,1,2,2
2025-06-24,T,S,2,3,3
2025-06-24,M,T,2,3,3
2025-06-24,N,T,1,2,2
2025-06-24,T,T,2,3,3
2025-06-24,M,U,2,3,3
2025-06-24,N,U,1,2,2
2025-06-24,T,U,2,3,3
2025-06-24,M,V,2,3,3
2025-06-24,N,V,1,2,2
2025-06-24,T,V,2,3,3
2025-06-24,M,W,2,3,3
2025-06-24,N,W,1,2,2
2025-06-24,T,W,2,3,3
2025-06-24,M,X,2,3,3
2025-06-24,N,X,1,2,2
2025-06-24,T,X,2,3,3
2025-06-24,M,Y,2,3,3
2025-06-24,N,Y,1,2,2
2025-06-24,T,Y,2,3,3
2025-06-24,M,Z,2,3,3
2025-06-24,N,Z,1,2,2
2025-06-24,T,Z,2,3,3
2025-06-24,M,[,2,3,3
2025-06-24,N,[,1,2,2
2025-06-24,T,[,2,3,3
2025-06-24,M,\,2,3,3
2025-06-24,N,\,1,2,2
2025-06-24,T,\,2,3,3
2025-06-24,M,],2,3,3
2025-06-24,N,],1,2,2
2025-06-24,T,],2,3,3
2025-06-24,M,^,2,3,3
2025-06-24,N,^,1,2,2
2025-06-24,T,^,2,3,3
2025-06-24,M,_,1,2,2
2025-06-24,N,_,1,2,2
2025-06-24,T,_,2,3,3
2025-06-24,M,`,2,3,3
2025-06-24,N,`,1,2,2
2025-06-24,T,`,2,3,3
2025-06-25,M,A,2,3,3
2025-06-25,N,A,0,1,1
2025-06-25,T,A,2,3,3
2025-06-25,M,B,3,4,4
2025-06-25,N,B,1,2,2
2025-06-25,T,B,2,3,3
2025-06-25,M,C,2,3,3
2025-06-25,N,C,1,2,2
2025-06-25,T,C,2,3,3
2025-06-25,M,D,2,3,3
2025-06-25,N,D,1,2,2
2025-06-25,T,D,2,3,3
2025-06-25,M,E,2,3,3
2025-06-25,N,E,1,2,2
2025-06-25,T,E,2,3,3
2025-06-25,M,F,1,2,2
2025-06-25,N,F,1,2,2
2025-06-25,T,F,2,3,3
2025-06-25,M,G,2,3,3
2025-06-25,N,G,1,2,2
2025-06-25,T,G,2,3,3
2025-06-25,M,H,2,3,3
2025-06-25,N,H,1,2,2
2025-06-25,T,H,2,3,3
2025-06-25,M,I,2,3,3
2025-06-25,N,I,1,2,2
2025-06-25,T,I,2,3,3
2025-06-25,M,J,2,3,3
2025-06-25,N,J,1,2,2
2025-06-25,T,J,2,3,3
2025-06-25,M,K,2,3,3
2025-06-25,N,K,1,2,2
2025-06-25,T,K,2,3,3
2025-06-25,M,L,2,3,3
2025-06-25,N,L,1,2,2
2025-06-25,T,L,2,3,3
2025-06-25,M,M,2,3,3
2025-06-25,N,M,1,2,2
2025-06-25,T,M,2,3,3
2025-06-25,M,N,2,3,3
2025-06-25,N,N,1,2,2
2025-06-25,T,N,2,3,3
2025-06-25,M,O,2,3,3
2025-06-25,N,O,1,2,2
2025-06-25,T,O,2,3,3
2025-06-25,M,P,2,3,3
2025-06-25,N,P,1,2,2
2025-06-25,T,P,2,3,3
2025-06-25,M,Q,2,3,3
2025-06-25,N,Q,1,2,2
2025-06-25,T,Q,2,3,3
2025-06-25,M,R,2,3,3
2025-06-25,N,R,1,2,2
2025-06-25,T,R,2,3,3
2025-06-25,M,S,1,2,2
2025-06-25,N,S,1,2,2
2025-06-25,T,S,2,3,3
2025-06-25,M,T,2,3,3
2025-06-25,N,T,1,2,2
2025-06-25,T,T,2,3,3
2025-06-25,M,U,2,3,3
2025-06-25,N,U,2,3,3
2025-06-25,T,U,2,3,3
2025-06-25,M,V,2,3,3
2025-06-25,N,V,1,2,2
2025-06-25,T,V,2,3,3
2025-06-25,M,W,2,3,3
2025-06-25,N,W,1,2,2
2025-06-25,T,W,2,3,3
2025-06-25,M,X,2,3,3
2025-06-25,N,X,1,2,2
2025-06-25,T,X,2,3,3
2025-06-25,M,Y,2,3,3
2025-06-25,N,Y,1,2,2
2025-06-25,T,Y,2,3,3
2025-06-25,M,Z,2,3,3
2025-06-25,N,Z,1,2,2
2025-06-25,T,Z,2,3,3
2025-06-25,M,[,2,3,3
2025-06-25,N,[,1,2,2
2025-06-25,T,[,2,3,3
2025-06-25,M,\,2,3,3
2025-06-25,N,\,1,2,2
2025-06-25,T,\,2,3,3
2025-06-25,M,],2,3,3
2025-06-25,N,],1,2,2
2025-06-25,T,],2,3,3
2025-06-25,M,^,2,3,3
2025-06-25,N,^,1,2,2
2025-06-25,T,^,2,3,3
2025-06-25,M,_,1,2,2
2025-06-25,N,_,1,2,2
2025-06-25,T,_,2,3,3
2025-06-25,M,`,1,2,2
2025-06-25,N,`,1,2,2
2025-06-25,T,`,1,2,2
2025-06-26,M,A,2,3,3
2025-06-26,N,A,1,2,2
2025-06-26,T,A,2,3,3
2025-06-26,M,B,2,3,3
2025-06-26,N,B,1,2,2
2025-06-26,T,B,2,3,3
2025-06-26,M,C,2,3,3
2025-06-26,N,C,1,2,2
2025-06-26,T,C,2,3,3
2025-06-26,M,D,2,3,3
2025-06-26,N,D,1,2,2
2025-06-26,T,D,2,3,3
2025-06-26,M,E,2,3,3
2025-06-26,N,E,1,2,2
2025-06-26,T,E,2,3,3
2025-06-26,M,F,2,3,3
2025-06-26,N,F,1,2,2
2025-06-26,T,F,2,3,3
2025-06-26,M,G,2,3,3
2025-06-26,N,G,1,2,2
2025-06-26,T,G,2,3,3
2025-06-26,M,H,2,3,3
2025-06-26,N,H,1,2,2
2025-06-26,T,H,2,3,3
2025-06-26,M,I,2,3,3
2025-06-26,N,I,1,2,2
2025-06-26,T,I,2,3,3
2025-06-26,M,J,2,3,3
2025-06-26,N,J,1,2,2
2025-06-26,T,J,2,3,3
2025-06-26,M,K,2,3,3
2025-06-26,N,K,1,2,2
2025-06-26,T,K,2,3,3
2025-06-26,M,L,2,3,3
2025-06-26,N,L,2,3,3
2025-06-26,T,L,2,3,3
2025-06-26,M,M,2,3,3
2025-06-26,N,M,1,2,2
2025-06-26,T,M,2,3,3
2025-06-26,M,N,2,3,3
2025-06-26,N,N,1,2,2
2025-06-26,T,N,2,3,3
2025-06-26,M,O,2,3,3
2025-06-26,N,O,1,2,2
2025-06-26,T,O,2,3,3
2025-06-26,M,P,2,3,3
2025-06-26,N,P,1,2,2
2025-06-26,T,P,2,3,3
2025-06-26,M,Q,2,3,3
2025-06-26,N,Q,1,2,2
2025-06-26,T,Q,2,3,3
2025-06-26,M,R,2,3,3
2025-06-26,N,R,1,2,2
2025-06-26,T,R,2,3,3
2025-06-26,M,S,2,3,3
2025-06-26,N,S,1,2,2
2025-06-26,T,S,2,3,3
2025-06-26,M,T,2,3,3
2025-06-26,N,T,1,2,2
2025-06-26,T,T,2,3,3
2025-06-26,M,U,2,3,3
2025-06-26,N,U,1,2,2
2025-06-26,T,U,2,3,3
2025-06-26,M,V,2,3,3
2025-06-26,N,V,1,2,2
2025-06-26,T,V,2,3,3
2025-06-26,M,W,2,3,3
2025-06-26,N,W,1,2,2
2025-06-26,T,W,2,3,3
2025-06-26,M,X,2,3,3
2025-06-26,N,X,1,2,2
2025-06-26,T,X,2,3,3
2025-06-26,M,Y,2,3,3
2025-06-26,N,Y,1,2,2
2025-06-26,T,Y,2,3,3
2025-06-26,M,Z,2,3,3
2025-06-26,N,Z,1,2,2
2025-06-26,T,Z,2,3,3
2025-06-26,M,[,2,3,3
2025-06-26,N,[,1,2,2
2025-06-26,T,[,3,4,4
2025-06-26,M,\,3,4,4
2025-06-26,N,\,1,2,2
2025-06-26,T,\,2,3,3
2025-06-26,M,],2,3,3
2025-06-26,N,],1,2,2
2025-06-26,T,],2,3,3
2025-06-26,M,^,2,3,3
2025-06-26,N,^,1,2,2
2025-06-26,T,^,2,3,3
2025-06-26,M,_,2,3,3
2025-06-26,N,_,1,2,2
2025-06-26,T,_,2,3,3
2025-06-26,M,`,2,3,3
2025-06-26,N,`,1,2,2
2025-06-26,T,`,2,3,3
2025-06-27,M,A,2,3,3
2025-06-27,N,A,1,2,2
2025-06-27,T,A,2,3,3
2025-06-27,M,B,2,3,3
2025-06-27,N,B,1,2,2
2025-06-27,T,B,2,3,3
2025-06-27,M,C,2,3,3
2025-06-27,N,C,0,1,1
2025-06-27,T,C,3,4,4
2025-06-27,M,D,2,3,3
2025-06-27,N,D,1,2,2
2025-06-27,T,D,2,3,3
2025-06-27,M,E,2,3,3
2025-06-27,N,E,1,2,2
2025-06-27,T,E,2,3,3
2025-06-27,M,F,2,3,3
2025-06-27,N,F,1,2,2
2025-06-27,T,F,2,3,3
2025-06-27,M,G,2,3,3
2025-06-27,N,G,0,1,1
2025-06-27,T,G,3,4,4
2025-06-27,M,H,2,3,3
2025-06-27,N,H,1,2,2
2025-06-27,T,H,2,3,3
2025-06-27,M,I,2,3,3
2025-06-27,N,I,1,2,2
2025-06-27,T,I,2,3,3
2025-06-27,M,J,2,3,3
2025-06-27,N,J,1,2,2
